codigo,turno,data/hora,tipo
202500392,Tarde,2025-03-20 07:20:03,Saída
202500408,Tarde,2025-03-20 11:39:26,Entrada
202500406,Tarde,2025-03-20 11:39:29,Entrada
202500406,Tarde,2025-03-20 12:03:55,Saída
202500408,Tarde,2025-03-20 12:03:58,Saída
202500490,Tarde,2025-03-20 12:59:47,Entrada
202500438,Tarde,2025-03-20 13:08:16,Entrada
202500379,Tarde,2025-03-20 13:08:19,Entrada
202500398,Tarde,2025-03-20 13:08:29,Saída
202500380,Tarde,2025-03-20 13:08:40,Entrada
202500401,Tarde,2025-03-20 13:08:47,Entrada
202500395,Tarde,2025-03-20 13:08:52,Entrada
202500426,Tarde,2025-03-20 13:08:58,Entrada
202500382,Tarde,2025-03-20 13:09:07,Entrada
202500418,Tarde,2025-03-20 13:09:11,Entrada
202500502,Tarde,2025-03-20 13:09:16,Entrada
202500400,Tarde,2025-03-20 13:09:20,Entrada
202500481,Tarde,2025-03-20 13:09:24,Entrada
202500422,Tarde,2025-03-20 13:09:29,Saída
202500388,Tarde,2025-03-20 13:09:33,Entrada
202500386,Tarde,2025-03-20 13:09:39,Entrada
202500427,Tarde,2025-03-20 13:09:43,Entrada
202500414,Tarde,2025-03-20 13:09:51,Saída
202500421,Tarde,2025-03-20 13:09:57,Entrada
202500431,Tarde,2025-03-20 13:10:00,Saída
202500434,Tarde,2025-03-20 13:10:03,Entrada
202500463,Tarde,2025-03-20 13:10:07,Saída
202500432,Tarde,2025-03-20 13:10:12,Entrada
202500384,Tarde,2025-03-20 13:10:15,Entrada
202500394,Tarde,2025-03-20 13:10:20,Entrada
202500393,Tarde,2025-03-20 13:10:23,Entrada
202500408,Tarde,2025-03-20 13:10:28,Entrada
202500441,Tarde,2025-03-20 13:10:32,Entrada
202500452,Tarde,2025-03-20 13:10:45,Saída
202500456,Tarde,2025-03-20 13:10:48,Saída
202500505,Tarde,2025-03-20 13:10:53,Saída
202500449,Tarde,2025-03-20 13:10:59,Entrada
202500467,Tarde,2025-03-20 13:11:13,Entrada
202500466,Tarde,2025-03-20 13:11:15,Entrada
202500409,Tarde,2025-03-20 13:11:19,Saída
202500470,Tarde,2025-03-20 13:11:22,Saída
202500476,Tarde,2025-03-20 13:11:25,Saída
202500483,Tarde,2025-03-20 13:11:27,Entrada
202500424,Tarde,2025-03-20 13:11:31,Entrada
