codigo,turno,data/hora,tipo
202500002,Tarde,2025-04-09 10:34:49,Acesso
202500054,Manhã,2025-04-09 10:59:49,Acesso
202500481,Tarde,2025-04-09 11:33:35,Acesso
202500490,Tarde,2025-04-09 12:49:16,Acesso
202500432,Tarde,2025-04-09 13:08:12,Acesso
202500438,Tarde,2025-04-09 13:08:16,Acesso
202500399,Tarde,2025-04-09 13:08:17,Acesso
202500508,Tarde,2025-04-09 13:08:19,Acesso
202500395,Tarde,2025-04-09 13:08:20,Acesso
202500424,Tarde,2025-04-09 13:08:21,Acesso
202500418,Tarde,2025-04-09 13:08:22,Acesso
202500426,Tarde,2025-04-09 13:08:24,Acesso
202500382,Tarde,2025-04-09 13:08:26,Acesso
202500386,Tarde,2025-04-09 13:08:28,Acesso
202500404,Tarde,2025-04-09 13:08:30,Acesso
202500427,Tarde,2025-04-09 13:08:39,Acesso
202500416,Tarde,2025-04-09 13:08:41,Acesso
202500410,Tarde,2025-04-09 13:08:42,Acesso
202500433,Tarde,2025-04-09 13:08:48,Acesso
202500441,Tarde,2025-04-09 13:08:49,Acesso
202500452,Tarde,2025-04-09 13:08:52,Acesso
202500455,Tarde,2025-04-09 13:08:54,Acesso
202500439,Tarde,2025-04-09 13:08:57,Acesso
202500414,Tarde,2025-04-09 13:08:58,Acesso
202500398,Tarde,2025-04-09 13:09:00,Acesso
202500505,Tarde,2025-04-09 13:09:08,Acesso
202500384,Tarde,2025-04-09 13:09:15,Acesso
202500444,Tarde,2025-04-09 13:10:36,Acesso
202500406,Tarde,2025-04-09 13:10:38,Acesso
202500457,Tarde,2025-04-09 13:10:54,Acesso
202500449,Tarde,2025-04-09 13:11:11,Acesso
202500464,Tarde,2025-04-09 13:12:16,Acesso
202500456,Tarde,2025-04-09 13:12:48,Acesso
202500401,Tarde,2025-04-09 13:14:47,Acesso
202500436,Tarde,2025-04-09 13:14:58,Acesso
202500391,Tarde,2025-04-09 13:15:43,Acesso
202500419,Tarde,2025-04-09 13:15:50,Acesso
202500495,Tarde,2025-04-09 13:17:41,Acesso
202500453,Tarde,2025-04-09 13:17:48,Acesso
202500467,Tarde,2025-04-09 13:18:06,Acesso
202500476,Tarde,2025-04-09 13:18:10,Acesso
202500435,Tarde,2025-04-09 13:18:16,Acesso
202500470,Tarde,2025-04-09 13:18:18,Acesso
202500462,Tarde,2025-04-09 13:18:33,Acesso
202500466,Tarde,2025-04-09 13:18:38,Acesso
202500400,Tarde,2025-04-09 13:20:04,Acesso
202500380,Tarde,2025-04-09 13:20:05,Acesso
202500379,Tarde,2025-04-09 13:20:06,Acesso
202500389,Tarde,2025-04-09 13:20:13,Acesso
202500488,Tarde,2025-04-09 13:21:42,Acesso
202500482,Tarde,2025-04-09 13:24:07,Acesso
202500509,Tarde,2025-04-09 13:26:21,Acesso
202500475,Tarde,2025-04-09 13:27:47,Acesso
202500474,Tarde,2025-04-09 13:27:48,Acesso
202500471,Tarde,2025-04-09 13:27:50,Acesso
202500407,Tarde,2025-04-09 13:34:09,Acesso
202500460,Tarde,2025-04-09 13:42:52,Acesso
202500498,Tarde,2025-04-09 13:53:56,Acesso
202500405,Tarde,2025-04-09 14:52:35,Acesso
202500494,Tarde,2025-04-09 17:53:17,Acesso
202500499,Tarde,2025-04-09 17:54:51,Acesso
202500437,Tarde,2025-04-09 17:59:00,Acesso
202500431,Tarde,2025-04-09 17:59:40,Acesso
202500469,Tarde,2025-04-09 18:00:16,Acesso
202500510,Tarde,2025-04-09 18:01:04,Acesso
