codigo,turno,data/hora,tipo
202500002,Tarde,2025-04-14 11:24:17,Acesso
202500490,Tarde,2025-04-14 13:06:10,Acesso
202500432,Tarde,2025-04-14 13:12:20,Acesso
202500431,Tarde,2025-04-14 13:12:24,Acesso
202500426,Tarde,2025-04-14 13:12:31,Acesso
202500379,Tarde,2025-04-14 13:12:37,Acesso
202500380,Tarde,2025-04-14 13:12:48,Acesso
202500382,Tarde,2025-04-14 13:12:54,Acesso
202500434,Tarde,2025-04-14 13:13:01,Acesso
202500481,Tarde,2025-04-14 13:13:10,Acesso
202500404,Tarde,2025-04-14 13:13:19,Acesso
202500389,Tarde,2025-04-14 13:13:29,Acesso
202500441,Tarde,2025-04-14 13:13:39,Acesso
202500383,Tarde,2025-04-14 13:13:44,Acesso
202500410,Tarde,2025-04-14 13:13:59,Acesso
202500395,Tarde,2025-04-14 13:14:04,Acesso
202500438,Tarde,2025-04-14 13:14:09,Acesso
202500452,Tarde,2025-04-14 13:14:13,Acesso
202500388,Tarde,2025-04-14 13:14:18,Acesso
202500386,Tarde,2025-04-14 13:14:23,Acesso
202500422,Tarde,2025-04-14 13:14:26,Acesso
202500427,Tarde,2025-04-14 13:14:32,Acesso
202500418,Tarde,2025-04-14 13:14:38,Acesso
202500460,Tarde,2025-04-14 13:14:44,Acesso
202500433,Tarde,2025-04-14 13:14:49,Acesso
202500437,Tarde,2025-04-14 13:14:52,Acesso
202500398,Tarde,2025-04-14 13:14:58,Acesso
202500401,Tarde,2025-04-14 13:15:02,Acesso
202500503,Tarde,2025-04-14 13:15:08,Acesso
202500457,Tarde,2025-04-14 13:15:26,Acesso
202500509,Tarde,2025-04-14 13:15:28,Acesso
202500477,Tarde,2025-04-14 13:15:30,Acesso
202500449,Tarde,2025-04-14 13:15:36,Acesso
202500424,Tarde,2025-04-14 13:15:37,Acesso
202500504,Tarde,2025-04-14 13:15:42,Acesso
202500464,Tarde,2025-04-14 13:15:45,Acesso
202500436,Tarde,2025-04-14 13:15:51,Acesso
202500455,Tarde,2025-04-14 13:15:53,Acesso
202500420,Tarde,2025-04-14 13:15:59,Acesso
202500419,Tarde,2025-04-14 13:16:02,Acesso
202500421,Tarde,2025-04-14 13:16:05,Acesso
202500505,Tarde,2025-04-14 13:16:07,Acesso
202500393,Tarde,2025-04-14 13:16:10,Acesso
202500394,Tarde,2025-04-14 13:16:14,Acesso
202500408,Tarde,2025-04-14 13:16:16,Acesso
202500456,Tarde,2025-04-14 13:16:37,Acesso
202500453,Tarde,2025-04-14 13:18:03,Acesso
202500462,Tarde,2025-04-14 13:18:06,Acesso
202500482,Tarde,2025-04-14 13:18:23,Acesso
202500416,Tarde,2025-04-14 13:18:51,Acesso
202500495,Tarde,2025-04-14 13:21:32,Acesso
202500466,Tarde,2025-04-14 13:22:07,Acesso
202500470,Tarde,2025-04-14 13:22:08,Acesso
202500476,Tarde,2025-04-14 13:22:15,Acesso
202500467,Tarde,2025-04-14 13:22:17,Acesso
202500399,Tarde,2025-04-14 13:22:36,Acesso
202500400,Tarde,2025-04-14 13:22:47,Acesso
202500510,Tarde,2025-04-14 13:22:48,Acesso
202500415,Tarde,2025-04-14 13:23:41,Acesso
202500475,Tarde,2025-04-14 13:25:19,Acesso
202500471,Tarde,2025-04-14 13:25:20,Acesso
202500407,Tarde,2025-04-14 13:25:21,Acesso
202500459,Tarde,2025-04-14 13:25:39,Acesso
202500469,Tarde,2025-04-14 13:27:18,Acesso
202500451,Tarde,2025-04-14 13:41:52,Acesso
202500384,Tarde,2025-04-14 17:58:47,Acesso
