codigo,turno,data/hora,tipo
202500498,Tarde,2025-03-21 12:23:33,Entrada
202500490,Tarde,2025-03-21 13:05:17,Entrada
202500483,Tarde,2025-03-21 13:12:31,Entrada
202500399,Tarde,2025-03-21 13:12:36,Saída
202500388,Tarde,2025-03-21 13:12:41,Entrada
202500464,Tarde,2025-03-21 13:12:47,Entrada
202500439,Tarde,2025-03-21 13:12:52,Entrada
202500434,Tarde,2025-03-21 13:12:59,Entrada
202500463,Tarde,2025-03-21 13:13:02,Entrada
202500433,Tarde,2025-03-21 13:13:07,Entrada
202500437,Tarde,2025-03-21 13:13:11,Entrada
202500436,Tarde,2025-03-21 13:13:13,Entrada
202500426,Tarde,2025-03-21 13:13:18,Entrada
202500453,Tarde,2025-03-21 13:13:24,Entrada
202500418,Tarde,2025-03-21 13:13:29,Entrada
202500477,Tarde,2025-03-21 13:13:33,Entrada
202500462,Tarde,2025-03-21 13:13:36,Entrada
202500422,Tarde,2025-03-21 13:13:39,Entrada
202500421,Tarde,2025-03-21 13:13:44,Saída
202500431,Tarde,2025-03-21 13:13:48,Saída
202500394,Tarde,2025-03-21 13:13:53,Entrada
202500384,Tarde,2025-03-21 13:13:57,Entrada
202500424,Tarde,2025-03-21 13:14:01,Entrada
202500452,Tarde,2025-03-21 13:14:05,Entrada
202500504,Tarde,2025-03-21 13:14:09,Entrada
202500505,Tarde,2025-03-21 13:14:12,Saída
202500398,Tarde,2025-03-21 13:14:14,Saída
202500415,Tarde,2025-03-21 13:14:18,Entrada
202500427,Tarde,2025-03-21 13:14:48,Entrada
202500393,Tarde,2025-03-21 13:14:54,Entrada
202500414,Tarde,2025-03-21 13:14:56,Entrada
202500410,Tarde,2025-03-21 13:14:57,Saída
202500420,Tarde,2025-03-21 13:15:02,Saída
202500387,Tarde,2025-03-21 13:15:05,Entrada
202500457,Tarde,2025-03-21 13:15:09,Entrada
202500465,Tarde,2025-03-21 13:15:11,Saída
202500406,Tarde,2025-03-21 13:15:47,Entrada
202500408,Tarde,2025-03-21 13:15:50,Entrada
202500455,Tarde,2025-03-21 13:15:52,Saída
202500444,Tarde,2025-03-21 13:15:54,Entrada
202500383,Tarde,2025-03-21 13:15:55,Entrada
202500416,Tarde,2025-03-21 13:16:22,Entrada
202500392,Tarde,2025-03-21 13:16:47,Entrada
202500456,Tarde,2025-03-21 13:17:09,Saída
202500449,Tarde,2025-03-21 13:17:14,Entrada
202500466,Tarde,2025-03-21 13:17:38,Entrada
202500467,Tarde,2025-03-21 13:17:40,Entrada
202500470,Tarde,2025-03-21 13:17:47,Entrada
202500432,Tarde,2025-03-21 13:17:56,Entrada
202500400,Tarde,2025-03-21 13:18:05,Entrada
202500502,Tarde,2025-03-21 13:18:06,Entrada
202500389,Tarde,2025-03-21 13:18:09,Entrada
202500476,Tarde,2025-03-21 13:18:18,Entrada
202500474,Tarde,2025-03-21 13:18:29,Entrada
202500401,Tarde,2025-03-21 13:18:36,Entrada
202500409,Tarde,2025-03-21 13:18:40,Saída
202500412,Tarde,2025-03-21 13:18:42,Saída
202500425,Tarde,2025-03-21 13:18:56,Entrada
202500478,Tarde,2025-03-21 13:19:45,Entrada
202500472,Tarde,2025-03-21 13:19:55,Entrada
202500450,Tarde,2025-03-21 13:20:13,Saída
202500435,Tarde,2025-03-21 13:20:37,Saída
202500458,Tarde,2025-03-21 13:20:42,Entrada
202500471,Tarde,2025-03-21 13:20:42,Entrada
202500386,Tarde,2025-03-21 13:20:47,Entrada
202500419,Tarde,2025-03-21 13:20:49,Entrada
202500391,Tarde,2025-03-21 13:20:51,Saída
202500404,Tarde,2025-03-21 13:21:52,Entrada
202500395,Tarde,2025-03-21 13:21:53,Entrada
202500382,Tarde,2025-03-21 13:21:56,Entrada
202500447,Tarde,2025-03-21 13:23:35,Saída
202500443,Tarde,2025-03-21 13:29:00,Entrada
202500445,Tarde,2025-03-21 13:29:35,Entrada
202500451,Tarde,2025-03-21 13:29:37,Entrada
202500488,Tarde,2025-03-21 13:29:47,Entrada
202500482,Tarde,2025-03-21 13:31:15,Entrada
202500407,Tarde,2025-03-21 13:31:21,Entrada
202500493,Tarde,2025-03-21 13:32:34,Saída
202500469,Tarde,2025-03-21 13:36:06,Saída
202500460,Tarde,2025-03-21 13:36:11,Saída
