codigo,turno,data/hora,tipo
202500468,Tarde,2025-03-25 15:03:20,Entrada
202500405,Tarde,2025-03-25 15:03:21,Entrada
202500490,Tarde,2025-03-25 17:02:41,Entrada
202500495,Tarde,2025-03-25 17:04:16,Entrada
202500498,Tarde,2025-03-25 17:08:08,Entrada
202500418,Tarde,2025-03-25 17:58:51,Entrada
202500455,Tarde,2025-03-25 17:58:52,Entrada
202500384,Tarde,2025-03-25 17:58:53,Entrada
202500424,Tarde,2025-03-25 17:58:56,Entrada
202500462,Tarde,2025-03-25 17:59:31,Entrada
202500399,Tarde,2025-03-25 17:59:43,Entrada
202500482,Tarde,2025-03-25 17:59:50,Entrada
202500427,Tarde,2025-03-25 18:00:08,Entrada
202500470,Tarde,2025-03-25 18:00:19,Entrada
202500388,Tarde,2025-03-25 18:00:21,Entrada
202500434,Tarde,2025-03-25 18:00:31,Entrada
202500387,Tarde,2025-03-25 18:00:37,Entrada
202500398,Tarde,2025-03-25 18:00:38,Entrada
202500404,Tarde,2025-03-25 18:00:43,Entrada
202500395,Tarde,2025-03-25 18:00:45,Entrada
202500401,Tarde,2025-03-25 18:00:47,Entrada
202500380,Tarde,2025-03-25 18:00:49,Entrada
202500379,Tarde,2025-03-25 18:00:51,Entrada
202500437,Tarde,2025-03-25 18:00:52,Entrada
202500386,Tarde,2025-03-25 18:01:01,Entrada
202500405,Tarde,2025-03-25 18:01:03,Saída
202500504,Tarde,2025-03-25 18:01:04,Entrada
202500392,Tarde,2025-03-25 18:01:07,Entrada
202500502,Tarde,2025-03-25 18:01:08,Entrada
202500383,Tarde,2025-03-25 18:01:15,Entrada
202500438,Tarde,2025-03-25 18:01:16,Entrada
202500415,Tarde,2025-03-25 18:01:21,Entrada
202500436,Tarde,2025-03-25 18:01:23,Entrada
202500407,Tarde,2025-03-25 18:01:26,Entrada
202500394,Tarde,2025-03-25 18:01:34,Entrada
202500393,Tarde,2025-03-25 18:01:37,Entrada
202500480,Tarde,2025-03-25 18:01:44,Entrada
202500443,Tarde,2025-03-25 18:01:57,Entrada
202500408,Tarde,2025-03-25 18:02:00,Entrada
202500441,Tarde,2025-03-25 18:02:01,Entrada
202500445,Tarde,2025-03-25 18:07:33,Entrada
202500002,Tarde,2025-03-25 09:58:24,Entrada
202500441,Tarde,2025-03-25 13:10:46,Saída
202500399,Tarde,2025-03-25 13:10:48,Saída
202500392,Tarde,2025-03-25 13:10:53,Saída
202500505,Tarde,2025-03-25 13:10:56,Entrada
202500427,Tarde,2025-03-25 13:11:01,Saída
202500438,Tarde,2025-03-25 13:11:04,Saída
