codigo,turno,data/hora,tipo
202500002,Tarde,2025-04-01 12:49:47,Entrada
202500490,Tarde,2025-04-01 13:03:35,Entrada
202500431,Tarde,2025-04-01 13:08:36,Entrada
202500438,Tarde,2025-04-01 13:08:40,Entrada
202500418,Tarde,2025-04-01 13:08:42,Entrada
202500426,Tarde,2025-04-01 13:08:45,Entrada
202500400,Tarde,2025-04-01 13:08:54,Entrada
202500481,Tarde,2025-04-01 13:08:57,Entrada
202500383,Tarde,2025-04-01 13:08:59,Entrada
202500382,Tarde,2025-04-01 13:09:00,Entrada
202500398,Tarde,2025-04-01 13:09:02,Entrada
202500379,Tarde,2025-04-01 13:09:04,Entrada
202500380,Tarde,2025-04-01 13:09:05,Entrada
202500395,Tarde,2025-04-01 13:09:07,Entrada
202500420,Tarde,2025-04-01 13:09:10,Entrada
202500384,Tarde,2025-04-01 13:09:16,Entrada
202500401,Tarde,2025-04-01 13:09:18,Entrada
202500455,Tarde,2025-04-01 13:09:21,Entrada
202500408,Tarde,2025-04-01 13:09:23,Entrada
202500410,Tarde,2025-04-01 13:09:25,Entrada
202500404,Tarde,2025-04-01 13:09:27,Entrada
202500432,Tarde,2025-04-01 13:09:28,Entrada
202500386,Tarde,2025-04-01 13:09:30,Entrada
202500437,Tarde,2025-04-01 13:09:32,Entrada
202500393,Tarde,2025-04-01 13:09:33,Entrada
202500394,Tarde,2025-04-01 13:09:37,Entrada
202500441,Tarde,2025-04-01 13:09:39,Entrada
202500399,Tarde,2025-04-01 13:09:42,Entrada
202500449,Tarde,2025-04-01 13:09:45,Entrada
202500443,Tarde,2025-04-01 13:09:48,Entrada
202500427,Tarde,2025-04-01 13:09:49,Entrada
202500457,Tarde,2025-04-01 13:09:53,Entrada
202500424,Tarde,2025-04-01 13:10:00,Entrada
202500503,Tarde,2025-04-01 13:10:25,Entrada
202500389,Tarde,2025-04-01 13:10:29,Entrada
202500488,Tarde,2025-04-01 13:10:46,Entrada
202500414,Tarde,2025-04-01 13:11:08,Entrada
202500484,Tarde,2025-04-01 13:11:53,Entrada
202500434,Tarde,2025-04-01 13:12:36,Entrada
202500416,Tarde,2025-04-01 13:13:09,Entrada
202500436,Tarde,2025-04-01 13:13:10,Entrada
202500452,Tarde,2025-04-01 13:14:00,Entrada
202500472,Tarde,2025-04-01 13:14:03,Entrada
202500450,Tarde,2025-04-01 13:14:08,Entrada
202500465,Tarde,2025-04-01 13:14:09,Entrada
202500439,Tarde,2025-04-01 13:15:35,Entrada
202500497,Tarde,2025-04-01 13:16:16,Entrada
202500480,Tarde,2025-04-01 13:16:26,Entrada
202500466,Tarde,2025-04-01 13:17:48,Entrada
202500477,Tarde,2025-04-01 13:17:52,Entrada
202500451,Tarde,2025-04-01 13:17:54,Entrada
202500467,Tarde,2025-04-01 13:18:02,Entrada
202500409,Tarde,2025-04-01 13:18:03,Entrada
202500478,Tarde,2025-04-01 13:19:30,Entrada
202500470,Tarde,2025-04-01 13:19:50,Entrada
202500476,Tarde,2025-04-01 13:19:56,Entrada
202500495,Tarde,2025-04-01 13:21:47,Entrada
202500482,Tarde,2025-04-01 13:23:07,Entrada
202500391,Tarde,2025-04-01 13:23:16,Entrada
202500419,Tarde,2025-04-01 13:23:19,Entrada
202500415,Tarde,2025-04-01 13:23:55,Entrada
202500462,Tarde,2025-04-01 13:25:32,Entrada
202500453,Tarde,2025-04-01 13:25:37,Entrada
202500429,Tarde,2025-04-01 13:26:08,Entrada
202500464,Tarde,2025-04-01 13:28:15,Entrada
202500474,Tarde,2025-04-01 13:28:26,Entrada
202500508,Tarde,2025-04-01 13:29:06,Entrada
202500469,Tarde,2025-04-01 13:29:44,Entrada
202500460,Tarde,2025-04-01 13:29:49,Entrada
202500458,Tarde,2025-04-01 14:12:47,Entrada
202500493,Tarde,2025-04-01 14:19:42,Entrada
202500490,Tarde,2025-04-01 17:58:20,Saída
