codigo,turno,data/hora,tipo
202500499,Tarde,2025-04-28 12:22:51,Acesso
202500441,Tarde,2025-04-28 13:08:39,Acesso
202500509,Tarde,2025-04-28 13:08:44,Acesso
202500379,Tarde,2025-04-28 13:08:50,Acesso
202500408,Tarde,2025-04-28 13:08:52,Acesso
202500395,Tarde,2025-04-28 13:08:55,Acesso
202500393,Tarde,2025-04-28 13:08:57,Acesso
202500427,Tarde,2025-04-28 13:09:06,Acesso
202500407,Tarde,2025-04-28 13:09:07,Acesso
202500394,Tarde,2025-04-28 13:09:09,Acesso
202500504,Tarde,2025-04-28 13:09:12,Acesso
202500384,Tarde,2025-04-28 13:09:14,Acesso
202500455,Tarde,2025-04-28 13:09:16,Acesso
202500452,Tarde,2025-04-28 13:09:19,Acesso
202500413,Tarde,2025-04-28 13:09:22,Acesso
202500380,Tarde,2025-04-28 13:09:27,Acesso
202500421,Tarde,2025-04-28 13:09:32,Acesso
202500383,Tarde,2025-04-28 13:09:35,Acesso
202500508,Tarde,2025-04-28 13:09:46,Acesso
202500424,Tarde,2025-04-28 13:09:49,Acesso
202500435,Tarde,2025-04-28 13:09:53,Acesso
202500505,Tarde,2025-04-28 13:09:56,Acesso
202500426,Tarde,2025-04-28 13:09:59,Acesso
202500459,Tarde,2025-04-28 13:10:01,Acesso
202500449,Tarde,2025-04-28 13:10:03,Acesso
202500433,Tarde,2025-04-28 13:10:54,Acesso
202500398,Tarde,2025-04-28 13:10:59,Acesso
202500503,Tarde,2025-04-28 13:12:02,Acesso
202500481,Tarde,2025-04-28 13:12:12,Acesso
202500510,Tarde,2025-04-28 13:12:14,Acesso
202500418,Tarde,2025-04-28 13:12:41,Acesso
202500457,Tarde,2025-04-28 13:12:50,Acesso
202500460,Tarde,2025-04-28 13:12:53,Acesso
202500401,Tarde,2025-04-28 13:13:32,Acesso
202500391,Tarde,2025-04-28 13:13:36,Acesso
202500419,Tarde,2025-04-28 13:13:41,Acesso
202500399,Tarde,2025-04-28 13:13:57,Acesso
202500404,Tarde,2025-04-28 13:14:52,Acesso
202500382,Tarde,2025-04-28 13:14:53,Acesso
202500386,Tarde,2025-04-28 13:14:58,Acesso
202500389,Tarde,2025-04-28 13:15:00,Acesso
202500388,Tarde,2025-04-28 13:15:32,Acesso
202500434,Tarde,2025-04-28 13:15:42,Acesso
202500454,Tarde,2025-04-28 13:16:47,Acesso
202500438,Tarde,2025-04-28 13:17:00,Acesso
202500432,Tarde,2025-04-28 13:17:52,Acesso
202500453,Tarde,2025-04-28 13:18:00,Acesso
202500462,Tarde,2025-04-28 13:18:09,Acesso
202500467,Tarde,2025-04-28 13:18:31,Acesso
202500476,Tarde,2025-04-28 13:18:34,Acesso
202500477,Tarde,2025-04-28 13:18:43,Acesso
202500498,Tarde,2025-04-28 13:19:37,Acesso
202500490,Tarde,2025-04-28 13:19:52,Acesso
202500416,Tarde,2025-04-28 13:20:00,Acesso
202500488,Tarde,2025-04-28 13:20:38,Acesso
202500447,Tarde,2025-04-28 13:22:09,Acesso
202500482,Tarde,2025-04-28 13:26:31,Acesso
202500456,Tarde,2025-04-28 13:27:00,Acesso
202500415,Tarde,2025-04-28 13:28:55,Acesso
202500471,Tarde,2025-04-28 15:13:59,Acesso
202500437,Tarde,2025-04-28 17:58:39,Acesso
202500400,Tarde,2025-04-28 17:58:58,Acesso
