codigo,turno,data/hora
202500498,Tarde,2025-03-10 13:51:53
202500493,Tarde,2025-03-10 14:40:58
202500495,Tarde,2025-03-10 16:50:05
202500490,Tarde,2025-03-10 17:01:16
202500498,Tarde,2025-03-10 17:34:06
