codigo,turno,data/hora,tipo
202500427,Tarde,2025-04-23 12:55:18,Acesso
202500388,Tarde,2025-04-23 12:55:31,Acesso
202500395,Tarde,2025-04-23 12:55:34,Acesso
202500383,Tarde,2025-04-23 12:55:36,Acesso
202500421,Tarde,2025-04-23 12:55:39,Acesso
202500505,Tarde,2025-04-23 12:55:41,Acesso
202500504,Tarde,2025-04-23 12:55:44,Acesso
202500393,Tarde,2025-04-23 12:55:47,Acesso
202500441,Tarde,2025-04-23 12:55:51,Acesso
202500438,Tarde,2025-04-23 12:55:52,Acesso
202500452,Tarde,2025-04-23 12:55:54,Acesso
202500416,Tarde,2025-04-23 12:55:58,Acesso
202500449,Tarde,2025-04-23 12:55:58,Acesso
202500379,Tarde,2025-04-23 12:56:00,Acesso
202500463,Tarde,2025-04-23 12:56:01,Acesso
202500380,Tarde,2025-04-23 12:56:03,Acesso
202500508,Tarde,2025-04-23 12:56:05,Acesso
202500503,Tarde,2025-04-23 12:56:23,Acesso
202500398,Tarde,2025-04-23 12:57:03,Acesso
202500418,Tarde,2025-04-23 12:57:09,Acesso
202500406,Tarde,2025-04-23 12:57:23,Acesso
202500408,Tarde,2025-04-23 12:57:29,Acesso
202500457,Tarde,2025-04-23 12:57:40,Acesso
202500498,Tarde,2025-04-23 12:58:57,Acesso
202500419,Tarde,2025-04-23 12:59:11,Acesso
202500490,Tarde,2025-04-23 13:04:55,Acesso
202500424,Tarde,2025-04-23 13:07:13,Acesso
202500454,Tarde,2025-04-23 13:09:17,Acesso
202500470,Tarde,2025-04-23 13:09:19,Acesso
202500389,Tarde,2025-04-23 13:10:18,Acesso
202500386,Tarde,2025-04-23 13:10:19,Acesso
202500481,Tarde,2025-04-23 13:10:20,Acesso
202500433,Tarde,2025-04-23 13:10:30,Acesso
202500436,Tarde,2025-04-23 13:11:40,Acesso
202500434,Tarde,2025-04-23 13:13:03,Acesso
202500477,Tarde,2025-04-23 13:15:20,Acesso
202500466,Tarde,2025-04-23 13:18:51,Acesso
202500467,Tarde,2025-04-23 13:22:10,Acesso
202500407,Tarde,2025-04-23 13:22:33,Acesso
202500488,Tarde,2025-04-23 13:22:47,Acesso
202500474,Tarde,2025-04-23 13:24:04,Acesso
202500399,Tarde,2025-04-23 13:24:22,Acesso
202500451,Tarde,2025-04-23 13:24:55,Acesso
202500472,Tarde,2025-04-23 13:27:00,Acesso
202500509,Tarde,2025-04-23 13:27:02,Acesso
202500450,Tarde,2025-04-23 13:27:03,Acesso
202500495,Tarde,2025-04-23 13:30:18,Acesso
202500415,Tarde,2025-04-23 13:32:26,Acesso
202500469,Tarde,2025-04-23 13:35:57,Acesso
202500401,Tarde,2025-04-23 13:37:41,Acesso
202500455,Tarde,2025-04-23 16:35:49,Acesso
202500460,Tarde,2025-04-23 16:43:41,Acesso
202500420,Tarde,2025-04-23 17:33:04,Acesso
202500410,Tarde,2025-04-23 17:58:30,Acesso
202500462,Tarde,2025-04-23 17:58:35,Acesso
202500384,Tarde,2025-04-23 17:59:12,Acesso
202500478,Tarde,2025-04-23 17:59:26,Acesso
202500453,Tarde,2025-04-23 17:59:29,Acesso
202500400,Tarde,2025-04-23 18:00:06,Acesso
202500510,Tarde,2025-04-23 18:00:14,Acesso
