codigo,turno,data/hora,tipo
202500498,Tarde,2025-04-08 11:05:47,Entrada
202500002,Tarde,2025-04-08 11:06:07,Entrada
202500498,Tarde,2025-04-08 12:32:26,Saída
202500499,Tarde,2025-04-08 12:32:56,Entrada
202500490,Tarde,2025-04-08 12:51:28,Entrada
202500494,Tarde,2025-04-08 12:53:31,Entrada
202500431,Tarde,2025-04-08 13:07:01,Entrada
202500432,Tarde,2025-04-08 13:07:08,Entrada
202500449,Tarde,2025-04-08 13:07:11,Entrada
202500452,Tarde,2025-04-08 13:07:16,Entrada
202500410,Tarde,2025-04-08 13:07:18,Entrada
202500418,Tarde,2025-04-08 13:07:20,Entrada
202500426,Tarde,2025-04-08 13:07:22,Entrada
202500463,Tarde,2025-04-08 13:07:24,Entrada
202500408,Tarde,2025-04-08 13:07:25,Entrada
202500406,Tarde,2025-04-08 13:07:27,Entrada
202500444,Tarde,2025-04-08 13:07:28,Entrada
202500383,Tarde,2025-04-08 13:07:30,Entrada
202500438,Tarde,2025-04-08 13:07:31,Entrada
202500508,Tarde,2025-04-08 13:07:32,Entrada
202500388,Tarde,2025-04-08 13:07:34,Entrada
202500395,Tarde,2025-04-08 13:07:36,Entrada
202500427,Tarde,2025-04-08 13:07:46,Entrada
202500464,Tarde,2025-04-08 13:07:51,Entrada
202500441,Tarde,2025-04-08 13:07:53,Entrada
202500380,Tarde,2025-04-08 13:08:03,Entrada
202500379,Tarde,2025-04-08 13:08:04,Entrada
202500481,Tarde,2025-04-08 13:08:06,Entrada
202500382,Tarde,2025-04-08 13:08:07,Entrada
202500404,Tarde,2025-04-08 13:08:08,Entrada
202500398,Tarde,2025-04-08 13:08:09,Entrada
202500386,Tarde,2025-04-08 13:08:14,Entrada
202500389,Tarde,2025-04-08 13:08:32,Entrada
202500503,Tarde,2025-04-08 13:08:35,Entrada
202500455,Tarde,2025-04-08 13:08:51,Entrada
202500505,Tarde,2025-04-08 13:09:00,Entrada
202500393,Tarde,2025-04-08 13:09:01,Entrada
202500394,Tarde,2025-04-08 13:09:03,Entrada
202500391,Tarde,2025-04-08 13:09:42,Entrada
202500399,Tarde,2025-04-08 13:10:05,Entrada
202500434,Tarde,2025-04-08 13:11:52,Entrada
202500384,Tarde,2025-04-08 13:14:12,Entrada
202500478,Tarde,2025-04-08 13:14:46,Entrada
202500400,Tarde,2025-04-08 13:14:55,Entrada
202500401,Tarde,2025-04-08 13:15:59,Entrada
202500424,Tarde,2025-04-08 13:16:34,Entrada
202500436,Tarde,2025-04-08 13:16:53,Entrada
202500439,Tarde,2025-04-08 13:17:03,Entrada
202500450,Tarde,2025-04-08 13:17:15,Entrada
202500472,Tarde,2025-04-08 13:17:18,Entrada
202500457,Tarde,2025-04-08 13:17:20,Entrada
202500495,Tarde,2025-04-08 13:18:00,Entrada
202500477,Tarde,2025-04-08 13:19:16,Entrada
202500459,Tarde,2025-04-08 13:20:23,Entrada
202500470,Tarde,2025-04-08 13:20:27,Entrada
202500476,Tarde,2025-04-08 13:20:30,Entrada
202500467,Tarde,2025-04-08 13:20:44,Entrada
202500409,Tarde,2025-04-08 13:20:46,Entrada
202500466,Tarde,2025-04-08 13:21:44,Entrada
202500453,Tarde,2025-04-08 13:22:22,Entrada
202500462,Tarde,2025-04-08 13:23:04,Entrada
202500460,Tarde,2025-04-08 13:25:30,Entrada
202500433,Tarde,2025-04-08 13:25:51,Entrada
202500407,Tarde,2025-04-08 13:25:52,Entrada
202500416,Tarde,2025-04-08 13:26:26,Entrada
202500437,Tarde,2025-04-08 13:27:15,Entrada
202500474,Tarde,2025-04-08 13:28:45,Entrada
202500415,Tarde,2025-04-08 13:28:59,Entrada
202500447,Tarde,2025-04-08 13:29:02,Entrada
202500435,Tarde,2025-04-08 13:33:01,Entrada
202500482,Tarde,2025-04-08 13:34:17,Entrada
202500469,Tarde,2025-04-08 13:46:09,Entrada
202500510,Tarde,2025-04-08 14:50:17,Entrada
202500490,Tarde,2025-04-08 17:02:34,Saída
202500495,Tarde,2025-04-08 17:03:56,Saída
202500498,Tarde,2025-04-08 17:22:56,Entrada
202500494,Tarde,2025-04-08 17:31:17,Saída
202500494,Tarde,2025-04-08 17:49:52,Entrada
202500434,Tarde,2025-04-08 17:58:38,Saída
202500432,Tarde,2025-04-08 17:58:40,Saída
202500424,Tarde,2025-04-08 17:58:59,Saída
202500508,Tarde,2025-04-08 17:59:00,Saída
202500415,Tarde,2025-04-08 17:59:20,Saída
202500455,Tarde,2025-04-08 17:59:21,Saída
202500410,Tarde,2025-04-08 17:59:24,Saída
202500416,Tarde,2025-04-08 17:59:28,Saída
202500408,Tarde,2025-04-08 17:59:29,Saída
202500379,Tarde,2025-04-08 17:59:34,Saída
202500383,Tarde,2025-04-08 17:59:35,Saída
202500380,Tarde,2025-04-08 17:59:37,Saída
202500400,Tarde,2025-04-08 17:59:40,Saída
202500382,Tarde,2025-04-08 17:59:42,Saída
202500460,Tarde,2025-04-08 17:59:44,Saída
202500505,Tarde,2025-04-08 18:00:13,Saída
202500478,Tarde,2025-04-08 18:00:16,Saída
202500510,Tarde,2025-04-08 18:00:22,Saída
202500406,Tarde,2025-04-08 18:00:26,Saída
202500462,Tarde,2025-04-08 18:00:29,Saída
202500453,Tarde,2025-04-08 18:00:43,Saída
202500433,Tarde,2025-04-08 18:00:45,Saída
202500404,Tarde,2025-04-08 18:00:48,Saída
202500481,Tarde,2025-04-08 18:00:50,Saída
202500436,Tarde,2025-04-08 18:00:51,Saída
202500469,Tarde,2025-04-08 18:00:52,Saída
202500401,Tarde,2025-04-08 18:00:55,Saída
