codigo,turno,data/hora
202500004,Manhã,2025-02-26 12:01:26
202500007,Manhã,2025-02-26 12:01:33
202500007,Manhã,2025-02-26 12:01:40
202500123,Manhã,2025-02-26 12:01:43
202500474,Tarde,2025-02-26 12:01:48
202500414,Tarde,2025-02-26 12:01:51
202500004,Manhã,2025-02-26 12:01:59
202500477,Tarde,2025-02-26 12:14:07
202500123,Manhã,2025-02-26 13:32:47
