codigo,turno,data/hora,tipo
202500002,Tarde,2025-04-11 08:26:31,Acesso
202500499,Tarde,2025-04-11 12:20:08,Acesso
202500490,Tarde,2025-04-11 12:59:44,Acesso
202500494,Tarde,2025-04-11 13:03:31,Acesso
202500431,Tarde,2025-04-11 13:12:26,Acesso
202500418,Tarde,2025-04-11 13:12:28,Acesso
202500401,Tarde,2025-04-11 13:12:35,Acesso
202500455,Tarde,2025-04-11 13:12:36,Acesso
202500388,Tarde,2025-04-11 13:12:37,Acesso
202500393,Tarde,2025-04-11 13:12:39,Acesso
202500395,Tarde,2025-04-11 13:12:41,Acesso
202500404,Tarde,2025-04-11 13:12:43,Acesso
202500379,Tarde,2025-04-11 13:12:43,Acesso
202500386,Tarde,2025-04-11 13:12:45,Acesso
202500389,Tarde,2025-04-11 13:12:47,Acesso
202500380,Tarde,2025-04-11 13:12:48,Acesso
202500399,Tarde,2025-04-11 13:12:49,Acesso
202500416,Tarde,2025-04-11 13:12:51,Acesso
202500438,Tarde,2025-04-11 13:12:52,Acesso
202500510,Tarde,2025-04-11 13:12:55,Acesso
202500439,Tarde,2025-04-11 13:12:56,Acesso
202500382,Tarde,2025-04-11 13:12:58,Acesso
202500437,Tarde,2025-04-11 13:13:00,Acesso
202500481,Tarde,2025-04-11 13:13:01,Acesso
202500433,Tarde,2025-04-11 13:13:04,Acesso
202500436,Tarde,2025-04-11 13:13:05,Acesso
202500384,Tarde,2025-04-11 13:13:06,Acesso
202500463,Tarde,2025-04-11 13:13:09,Acesso
202500441,Tarde,2025-04-11 13:13:10,Acesso
202500452,Tarde,2025-04-11 13:13:11,Acesso
202500398,Tarde,2025-04-11 13:13:12,Acesso
202500457,Tarde,2025-04-11 13:13:14,Acesso
202500432,Tarde,2025-04-11 13:13:16,Acesso
202500435,Tarde,2025-04-11 13:13:20,Acesso
202500424,Tarde,2025-04-11 13:13:52,Acesso
202500406,Tarde,2025-04-11 13:13:59,Acesso
202500503,Tarde,2025-04-11 13:14:01,Acesso
202500434,Tarde,2025-04-11 13:14:19,Acesso
202500460,Tarde,2025-04-11 13:15:02,Acesso
